POP2010,OHU2010,MedianFamilyIncome,lapop20,lalowi20,lasnap20,TractLOWI,TractSNAP,lapop20_share,lalowi20_share,lasnap20_share
52160,19216,618960,0.0,0.0,0.0,21708,2680,0.0,0.0,0.0
54650,20457,736196,0.0,0.0,0.0,23928,4540,0.0,0.0,0.0
233740,87521,3151205,0.0,0.0,0.0,65589,8623,0.0,0.0,0.0
121097,45135,998580,0.0,0.0,0.0,52726,9299,0.0,0.0,0.0
5252,2172,103687,0.0,0.0,0.0,2942,264,0.0,0.0,0.0
111860,40091,1218745,0.382948061,0.192759094,0.09490452,41045,6065,0.0003423458439120329,0.0001723217360986948,0.0015647901071723003
22721,9144,267879,0.0,0.0,0.0,10890,1483,0.0,0.0,0.0
57999,21889,661946,0.065182622,0.033544622999999996,0.006408123000000001,23242,3657,0.00011238576872015034,5.783655407851859e-05,0.00017522895816242826
52334,19165,586573,792.6608913,360.98749609,40.065596505,20703,2295,1.5146193512821493,0.6897762374173577,1.7457776254901962
47168,18113,451306,0.0,0.0,0.0,23224,5112,0.0,0.0,0.0
41207,16537,534905,0.0,0.0,0.0,19393,3036,0.0,0.0,0.0
23788,8688,317451,0.0,0.0,0.0,8474,1222,0.0,0.0,0.0
11604,4452,123650,0.0,0.0,0.0,5102,628,0.0,0.0,0.0
15625,3971,215495,0.0,0.0,0.0,4352,653,0.0,0.0,0.0
15313,5469,166455,0.0,0.0,0.0,6589,1196,0.0,0.0,0.0
215888,95755,4336300,0.0,0.0,0.0,48914,7776,0.0,0.0,0.0
131219,56091,2654849,0.0,0.0,0.0,37098,8118,0.0,0.0,0.0
548285,213010,8525535,0.0,0.0,0.0,152068,34211,0.0,0.0,0.0
16535,7368,297741,0.0,0.0,0.0,4695,118,0.0,0.0,0.0
743159,285956,13876894,0.0,0.0,0.0,185633,39036,0.0,0.0,0.0
71372,30462,1221183,0.0,0.0,0.0,21121,4408,0.0,0.0,0.0
463490,179927,6304843,0.0,0.0,0.0,166910,40082,0.0,0.0,0.0
158080,58702,2897798,0.0,0.0,0.0,37650,5476,0.0,0.0,0.0
1503085,580688,34449728,0.0,0.0,0.0,285951,43395,0.0,0.0,0.0
10172,4229,513689,0.0,0.0,0.0,1755,142,0.0,0.0,0.0
670850,257914,14979737,0.0,0.0,0.0,102525,17769,0.0,0.0,0.0
494919,181126,9116769,0.0,0.0,0.0,97752,18781,0.0,0.0,0.0
722023,292767,14462475,0.0,0.0,0.0,269980,56224,0.0,0.0,0.0
798552,303080,13707683,0.0,0.0,0.0,194641,38453,0.0,0.0,0.0
75087,29177,1255847,0.0,0.0,0.0,26182,5198,0.0,0.0,0.0
537656,199378,10577284,0.0,0.0,0.0,85134,12902,0.0,0.0,0.0
805029,316715,18099074,0.0,0.0,0.0,180826,30125,0.0,0.0,0.0
620961,249903,10987259,0.0,0.0,0.0,271331,59632,0.0,0.0,0.0
88737,30873,1930163,0.0,0.0,0.0,12720,2716,0.0,0.0,0.0
33066,12158,581588,0.0,0.0,0.0,10451,2021,0.0,0.0,0.0
167134,59786,3939910,0.0,0.0,0.0,23190,3696,0.0,0.0,0.0
101108,36867,1451549,0.0,0.0,0.0,25478,3655,0.0,0.0,0.0
146551,51214,3043976,0.0,0.0,0.0,25800,4850,0.0,0.0,0.0
32618,13522,505171,0.0,0.0,0.0,12376,3025,0.0,0.0,0.0
233385,84800,6067454,0.0,0.0,0.0,41092,5507,0.0,0.0,0.0
30097,12057,406885,0.0,0.0,0.0,10276,1937,0.0,0.0,0.0
244826,90218,5300438,0.0,0.0,0.0,43819,6918,0.0,0.0,0.0
287085,104749,7160906,0.0,0.0,0.0,37366,5105,0.0,0.0,0.0
20197,8165,346023,0.0,0.0,0.0,5410,954,0.0,0.0,0.0
971777,357086,26956923,0.0,0.0,0.0,177115,20677,0.0,0.0,0.0
863420,304042,18599999,0.0,0.0,0.0,211287,31036,0.0,0.0,0.0
47798,18016,1049517,0.0,0.0,0.0,8091,1271,0.0,0.0,0.0
26470,8788,297446,0.0,0.0,0.0,8687,2038,0.0,0.0,0.0
105151,37604,1630070,0.0,0.0,0.0,19225,3575,0.0,0.0,0.0
37782,16157,766871,0.0,0.0,0.0,9767,1721,0.0,0.0,0.0
147430,55687,1974419,0.0,0.0,0.0,41172,7671,0.0,0.0,0.0
98733,37220,1143024,0.0,0.0,0.0,35397,5601,0.0,0.0,0.0
51454,22229,1095225,0.0,0.0,0.0,14676,2320,0.0,0.0,0.0
107702,44315,1521510,0.0,0.0,0.0,36780,10136,0.0,0.0,0.0
71870,30961,1209626,486.63329179899995,230.470088202,50.53868656,29189,7103,0.6771021174328649,0.3206763436788646,0.7115118479515699
281674,117339,4893867,0.0,0.0,0.0,74766,14793,0.0,0.0,0.0
30768,13000,456643,16.46708515,2.835392145,1.2343043470000001,12395,2244,0.05352016754420177,0.00921539308697348,0.055004650044563286
54418,24221,1007363,25.55451796,12.61132058,1.5102552830000002,18987,3483,0.04695967870925061,0.02317490642802014,0.04336076035027276
122151,51128,1811707,0.0,0.0,0.0,40457,10199,0.0,0.0,0.0
39736,17258,640099,0.0,0.0,0.0,11583,2346,0.0,0.0,0.0
34457,15149,549394,0.0,0.0,0.0,11187,1644,0.0,0.0,0.0
57833,24300,879763,9.961969665,3.3993450810000003,0.466374089,22576,4756,0.017225407059983055,0.005877863989417807,0.009806015328006729
153923,62966,2663797,98.551123433,52.044306551999995,12.890653299,56014,12450,0.06402624912001455,0.03381191020965028,0.10353938392771084
17535,7825,358778,20.40749677,4.654994697,0.535382795,7741,1729,0.11638150424864557,0.026546875945252353,0.030964881145170615
35293,15088,536597,0.0,0.0,0.0,10212,2122,0.0,0.0,0.0
52228,21927,839061,143.4201999,74.06386634,18.20178752,21654,4898,0.27460404361645097,0.14180873542927167,0.37161673172723564
38786,16431,436849,0.0,0.0,0.0,15275,3118,0.0,0.0,0.0
32856,14302,625195,617.4363462,354.18339669999995,93.72356205,14251,3519,1.8792194612856101,1.0779869634161185,2.663357830349531
197131,81009,2861018,0.0,0.0,0.0,53793,10863,0.0,0.0,0.0
10942,5089,236681,0.0,0.0,0.0,4327,786,0.0,0.0,0.0
9601,3898,151019,857.6944656999999,314.8309942,69.23679837,3232,499,8.933386789917716,3.279147945005729,13.875109893787577
111408,42018,1439846,0.0,0.0,0.0,37735,5528,0.0,0.0,0.0
29598,12791,441743,0.0,0.0,0.0,11906,2771,0.0,0.0,0.0
23580,9890,395845,0.0,0.0,0.0,8668,1230,0.0,0.0,0.0
15899,6701,230541,0.0,0.0,0.0,6489,1333,0.0,0.0,0.0
8860,3444,108045,97.74343471,30.937429488,5.649606241000001,2342,353,1.1031990373589164,0.34918091972911963,1.600455025779037
59173,22551,694883,0.0,0.0,0.0,18085,3075,0.0,0.0,0.0
107771,44603,1445209,0.0,0.0,0.0,37319,7467,0.0,0.0,0.0
17525,7298,281017,0.0,0.0,0.0,5957,931,0.0,0.0,0.0
156813,63054,2716704,0.0,0.0,0.0,59172,10020,0.0,0.0,0.0
45248,16419,620326,0.0,0.0,0.0,18297,2548,0.0,0.0,0.0
136146,54016,1956548,0.0,0.0,0.0,52105,10230,0.0,0.0,0.0
52293,20604,619596,0.0,0.0,0.0,18342,2696,0.0,0.0,0.0
25949,10882,767834,0.0,0.0,0.0,8700,1272,0.0,0.0,0.0
26152,11133,382818,0.0,0.0,0.0,11015,1993,0.0,0.0,0.0
38520,14329,565476,720.7847888,279.09471341,49.572254566000005,13984,2705,1.8711962326064382,0.7245449465472482,1.8326156956007393
30926,12966,440150,0.0,0.0,0.0,15347,3393,0.0,0.0,0.0
75382,28766,1552038,0.0,0.0,0.0,19127,2589,0.0,0.0,0.0
14074,6016,263332,0.0,0.0,0.0,4968,1173,0.0,0.0,0.0
37069,15992,577052,316.165400257,101.37651341200001,13.420560802,14004,2744,0.8529105189160754,0.2734805724783512,0.48908749278425656
26168,11359,378220,94.28680614,28.66304683,7.207099641,9209,1642,0.36031338329257107,0.1095347249694283,0.4389220244214373
107759,43494,1847476,0.0,0.0,0.0,31274,5646,0.0,0.0,0.0
32694,13601,513661,0.0,0.0,0.0,10275,1621,0.0,0.0,0.0
425790,169202,6427153,0.0,0.0,0.0,167956,39089,0.0,0.0,0.0
25692,10753,427207,0.0,0.0,0.0,11238,2127,0.0,0.0,0.0
16427,7037,326187,0.0,0.0,0.0,6802,1262,0.0,0.0,0.0
86986,35328,1063759,0.0,0.0,0.0,26257,4529,0.0,0.0,0.0
42476,14852,468049,0.0,0.0,0.0,14352,2812,0.0,0.0,0.0
46688,17792,605835,0.0,0.0,0.0,19347,2808,0.0,0.0,0.0
36628,14232,535213,63.775375283,29.612103424999997,3.5564878049999997,15949,2078,0.1741164553975101,0.08084553736212732,0.17114955750721847
33118,14348,624999,0.0,0.0,0.0,12465,2089,0.0,0.0,0.0
280895,111162,4416866,0.0,0.0,0.0,106238,19300,0.0,0.0,0.0
63905,22144,660711,0.0,0.0,0.0,22210,3907,0.0,0.0,0.0
25887,11757,415292,0.0,0.0,0.0,10451,2334,0.0,0.0,0.0
11817,5577,238863,8.370891918,3.654718587,0.39064858,4436,725,0.07083770769230768,0.03092763465346535,0.05388256275862069
70311,25586,774948,0.0,0.0,0.0,32270,5176,0.0,0.0,0.0
160248,60771,1964235,0.0,0.0,0.0,55038,11154,0.0,0.0,0.0
250331,100610,3400773,0.0,0.0,0.0,93358,17484,0.0,0.0,0.0
17153,6962,243179,0.0,0.0,0.0,7445,1319,0.0,0.0,0.0
602622,227239,8021720,0.0,0.0,0.0,203060,36623,0.0,0.0,0.0
2156,1013,47738,331.62037430000004,75.2653751,23.86710834,927,132,15.381278956400743,3.4909728710575143,18.081142681818182
11539,5158,147717,0.0,0.0,0.0,5890,1209,0.0,0.0,0.0
88319,32776,1399114,0.0,0.0,0.0,26939,4363,0.0,0.0,0.0
21708,9255,414424,0.0,0.0,0.0,5874,725,0.0,0.0,0.0
99892,37514,1316784,0.0,0.0,0.0,32958,5802,0.0,0.0,0.0
180967,67380,5143190,0.0,0.0,0.0,32843,5102,0.0,0.0,0.0
6631,2412,91774,77.95161477,28.21949687,4.899032145,2313,470,1.1755634862011763,0.4255692485296335,1.042347264893617
11113,5024,239924,174.4396964,72.73686012,10.82801656,4444,680,1.5696904202285613,0.6545204725996581,1.5923553764705882
840978,331667,13689841,0.0,0.0,0.0,248412,47381,0.0,0.0,0.0
24733,10308,459870,0.0,0.0,0.0,9366,1862,0.0,0.0,0.0
67077,27538,1382570,469.42727677999994,101.00058959500001,32.15698427,22410,3678,0.6998334403446784,0.15057410080206332,0.8743062607395324
28705,11940,412570,0.0,0.0,0.0,11330,2177,0.0,0.0,0.0
42798,16101,523708,0.0,0.0,0.0,18604,2975,0.0,0.0,0.0
24029,10474,362049,832.9709819,305.86478261,40.177835127,8551,1642,3.46652370843564,1.27289850851055,2.446883990682095
83629,33437,1228908,0.0,0.0,0.0,24922,4608,0.0,0.0,0.0
14849,5843,190221,0.0,0.0,0.0,6434,1073,0.0,0.0,0.0
152021,58230,2474455,0.0,0.0,0.0,43355,7345,0.0,0.0,0.0
63342,23432,625741,0.0,0.0,0.0,25435,4316,0.0,0.0,0.0
9765,4416,217782,0.0,0.0,0.0,4056,805,0.0,0.0,0.0
172188,65616,2041481,0.0,0.0,0.0,71688,15528,0.0,0.0,0.0
48460,18406,549784,0.0,0.0,0.0,21042,4095,0.0,0.0,0.0
1202362,483698,29396782,0.0,0.0,0.0,280999,50691,0.0,0.0,0.0
26570,10174,340595,0.0,0.0,0.0,12230,1906,0.0,0.0,0.0
21699,9283,313258,0.0,0.0,0.0,9627,2389,0.0,0.0,0.0
6780,3258,135608,0.0,0.0,0.0,2623,480,0.0,0.0,0.0
23528,9222,281758,0.0,0.0,0.0,10358,1782,0.0,0.0,0.0
8640,3772,209178,0.0,0.0,0.0,3946,748,0.0,0.0,0.0
24164,9756,335274,0.0,0.0,0.0,7630,1793,0.0,0.0,0.0
263801,93775,3706548,0.0,0.0,0.0,71773,9232,0.0,0.0,0.0
13376,5982,293899,0.0,0.0,0.0,4866,843,0.0,0.0,0.0
24449,11433,430683,0.0,0.0,0.0,11585,2711,0.0,0.0,0.0
200169,79011,2930354,0.0,0.0,0.0,75058,15787,0.0,0.0,0.0
43114,17132,622431,0.0,0.0,0.0,16969,2598,0.0,0.0,0.0
8485,3759,143164,512.6494732,285.86395560000005,36.85581298,3659,570,6.041832329994107,3.3690507436652926,6.465932101754386
70648,27481,927491,0.0,0.0,0.0,24811,4344,0.0,0.0,0.0
163040,63841,2895826,0.0,0.0,0.0,54296,11337,0.0,0.0,0.0
61295,23244,877221,0.0,0.0,0.0,23872,3537,0.0,0.0,0.0
55729,21590,681766,0.0,0.0,0.0,19899,3880,0.0,0.0,0.0
76258,28928,803779,0.0,0.0,0.0,30669,5144,0.0,0.0,0.0
344791,137193,7880085,0.0,0.0,0.0,94625,15015,0.0,0.0,0.0
1820584,702749,30349405,0.0,0.0,0.0,795571,171657,0.0,0.0,0.0
32735,13021,381095,0.0,0.0,0.0,13710,2485,0.0,0.0,0.0
16202,7299,310773,49.638286371,15.231817485999999,1.8082430150000002,5686,781,0.3063713515059869,0.09401195831378842,0.23152919526248403
330844,121227,6822744,0.0,0.0,0.0,69460,9264,0.0,0.0,0.0
32504,13224,623734,328.359276869,173.082668385,34.105755494,10660,1538,1.010211902747354,0.5324965185361802,2.217539368920676
44442,16846,543238,543.86776114,220.60281898000005,35.37302569,18016,2508,1.2237697699023447,0.4963836438054094,1.4104077228867622
38451,15079,594972,0.0,0.0,0.0,12940,1793,0.0,0.0,0.0
5269,2293,184905,0.0,0.0,0.0,1602,224,0.0,0.0,0.0
64013,24445,1083119,0.0,0.0,0.0,22026,2099,0.0,0.0,0.0
25893,10782,510452,0.0,0.0,0.0,6663,742,0.0,0.0,0.0
35386,13538,446678,5.674882809,1.728906976,0.077183679,11144,899,0.016037084748205505,0.004885850268467756,0.008585503781979979
91042,32891,2121940,0.0,0.0,0.0,12368,1037,0.0,0.0,0.0
28567,11948,534832,0.0,0.0,0.0,10868,1602,0.0,0.0,0.0
12441,5241,265856,0.0,0.0,0.0,3675,344,0.0,0.0,0.0
53887,19470,797622,0.0,0.0,0.0,11068,1340,0.0,0.0,0.0
58999,22279,906792,0.0,0.0,0.0,16269,1952,0.0,0.0,0.0
8695,3527,161198,113.34382242,44.28101112,5.5954390929999995,3486,430,1.3035517242093155,0.5092698231167337,1.3012649053488372
5176,2494,133512,855.3092434,292.056285,23.13591127,1574,138,16.524521704018547,5.642509370170015,16.7651530942029
11687,4857,226222,0.0,0.0,0.0,4287,644,0.0,0.0,0.0
62500,26033,959821,0.0,0.0,0.0,19816,2435,0.0,0.0,0.0
398552,152060,8565607,0.0,0.0,0.0,78684,9084,0.0,0.0,0.0
20087,7460,398620,0.0,0.0,0.0,3725,397,0.0,0.0,0.0
36009,15289,594664,0.0,0.0,0.0,9586,1328,0.0,0.0,0.0
14553,6236,348667,0.0,0.0,0.0,4893,563,0.0,0.0,0.0
20866,8545,394234,0.0,0.0,0.0,6187,676,0.0,0.0,0.0
31255,13177,597700,0.0,0.0,0.0,10606,1436,0.0,0.0,0.0
46183,18730,730076,0.0,0.0,0.0,12126,1141,0.0,0.0,0.0
6018,2601,120355,0.0,0.0,0.0,1777,211,0.0,0.0,0.0
1152425,475913,24924258,0.0,0.0,0.0,317550,46389,0.0,0.0,0.0
19027,7849,325307,0.0,0.0,0.0,5265,634,0.0,0.0,0.0
20428,8661,398305,22.595601103,5.847365110000001,0.497197715,7138,871,0.11061093157920501,0.028624266252202865,0.0570835493685419
37816,13972,553667,0.0,0.0,0.0,9174,1086,0.0,0.0,0.0
45058,18773,622459,163.515226673,49.278697125,4.098704758,15661,2427,0.3628994333370323,0.10936725359536596,0.16887947086938607
10266,4429,257690,0.0,0.0,0.0,2895,353,0.0,0.0,0.0
16239,6413,215552,0.0,0.0,0.0,5983,896,0.0,0.0,0.0
42239,16732,761868,0.0,0.0,0.0,12999,1848,0.0,0.0,0.0
4552,1986,132857,2439.5012477,586.2207582,57.96336317000001,1301,108,53.591855177943756,12.878311911247803,53.66978071296297
13311,5874,226040,726.78451031,317.39248983000005,35.239227492,4575,748,5.460029376530689,2.3844376067162503,4.711126670053475
7259,3155,184218,0.0,0.0,0.0,2194,210,0.0,0.0,0.0
10866,4825,178845,136.6662399,37.66501388,1.9303370290000001,3351,372,1.2577419464384316,0.3466318229339223,0.5189078034946236
4045,1784,112321,125.05792436699998,31.00965209,1.278331767,1194,139,3.091666857033374,0.7666168625463535,0.9196631417266187
27703,10758,418605,0.0,0.0,0.0,7093,725,0.0,0.0,0.0
5896,2574,126328,0.0,0.0,0.0,1671,111,0.0,0.0,0.0
25857,10227,464193,0.0,0.0,0.0,7713,984,0.0,0.0,0.0
5413,2019,89040,24.13523004,10.53467045,2.039025538,2716,417,0.4458753009421762,0.1946179650840569,0.4889749491606715
9439,3981,270031,998.5343013899999,279.393818829,19.073010193,2333,266,10.578814507786841,2.9599938428753045,7.170304583834586
20840,9035,377854,0.0,0.0,0.0,6423,821,0.0,0.0,0.0
36651,14639,482311,0.0,0.0,0.0,8912,965,0.0,0.0,0.0
23300,9176,389140,0.0,0.0,0.0,6364,663,0.0,0.0,0.0
26097,10166,403428,0.0,0.0,0.0,8467,1003,0.0,0.0,0.0
33198,13080,482074,0.0,0.0,0.0,10854,1230,0.0,0.0,0.0
39163,15828,706443,0.0,0.0,0.0,12981,1830,0.0,0.0,0.0
8725,3717,204088,0.0,0.0,0.0,2422,218,0.0,0.0,0.0
32727,12201,505981,0.0,0.0,0.0,7165,956,0.0,0.0,0.0
21378,7946,356878,0.0,0.0,0.0,7577,870,0.0,0.0,0.0
6852,2863,177930,0.0,0.0,0.0,2104,213,0.0,0.0,0.0
144248,57080,2776537,0.0,0.0,0.0,32780,4257,0.0,0.0,0.0
57303,24055,1074469,24.07374798,9.797759935,0.650670725,17017,1848,0.04201132223443799,0.017098162286442245,0.03520945481601732
13930,5836,319840,340.50379869999995,88.03030078,10.92296798,4228,575,2.4443919504666187,0.6319476007178751,1.899646605217391
29750,11373,438730,1.47323125,0.49062027799999997,0.06696505700000001,10313,1402,0.00495203781512605,0.0016491437915966385,0.004776394935805992
9596,4054,292547,0.0,0.0,0.0,3065,417,0.0,0.0,0.0
31600,12704,667472,806.27232743,203.25879475999997,26.138078453000002,9919,1476,2.551494707056962,0.6432240340506329,1.770872523915989
10995,4736,261535,0.0,0.0,0.0,2923,284,0.0,0.0,0.0
508640,202691,9697670,0.0,0.0,0.0,174936,26888,0.0,0.0,0.0
4089,1737,123721,335.39072180000005,120.12748959999999,12.40827217,1236,185,8.20226759109807,2.9378207287845437,6.707174145945946
16059,6580,372770,0.0,0.0,0.0,5338,512,0.0,0.0,0.0
15730,6564,376557,0.0,0.0,0.0,4809,462,0.0,0.0,0.0
64142,22315,944918,0.0,0.0,0.0,15654,1707,0.0,0.0,0.0
9687,3918,185826,0.0,0.0,0.0,2989,297,0.0,0.0,0.0
15629,6300,308386,235.097853104,51.257945643,4.581286284,4413,466,1.5042411741250241,0.3279668925906968,0.9831086446351931
129928,45108,2012494,0.0,0.0,0.0,19297,2060,0.0,0.0,0.0
88499,30212,885994,0.0,0.0,0.0,19989,1666,0.0,0.0,0.0
15226,6034,269007,0.0,0.0,0.0,4253,459,0.0,0.0,0.0
200226,84783,3958742,2807.4675167,1079.6903041200003,96.42286415299999,66769,9843,1.4021493296075433,0.5392358155883853,0.9796084948999287
150642,56232,1948982,0.0,0.0,0.0,43502,4602,0.0,0.0,0.0
36576,14330,552071,0.0,0.0,0.0,9799,1444,0.0,0.0,0.0
9726,3726,213929,0.0,0.0,0.0,2921,249,0.0,0.0,0.0
9783,4236,265277,0.0,0.0,0.0,2772,378,0.0,0.0,0.0
24895,9756,450794,0.0,0.0,0.0,8994,992,0.0,0.0,0.0
3558,1524,126442,0.0,0.0,0.0,949,148,0.0,0.0,0.0
21676,8822,415735,0.0,0.0,0.0,5268,514,0.0,0.0,0.0
13843,5705,152002,0.0,0.0,0.0,5903,781,0.0,0.0,0.0
19136,7281,333288,0.0,0.0,0.0,4914,616,0.0,0.0,0.0
238136,87859,4646742,0.0,0.0,0.0,39226,4254,0.0,0.0,0.0
11211,4520,188592,0.0,0.0,0.0,2996,419,0.0,0.0,0.0
6576,2690,129201,0.0,0.0,0.0,1789,280,0.0,0.0,0.0
51461,19554,668876,0.0,0.0,0.0,15857,1200,0.0,0.0,0.0
124700,44473,1387835,0.0,0.0,0.0,24106,2738,0.0,0.0,0.0
10438,4292,248346,0.0,0.0,0.0,2855,259,0.0,0.0,0.0
25607,9877,332697,0.0,0.0,0.0,11001,1265,0.0,0.0,0.0
17291,6700,258371,0.0,0.0,0.0,5035,554,0.0,0.0,0.0
5685,2498,112233,0.0,0.0,0.0,1885,223,0.0,0.0,0.0
25529,9590,385265,0.0,0.0,0.0,8936,1300,0.0,0.0,0.0
35597,14057,337211,0.0,0.0,0.0,16134,2015,0.0,0.0,0.0
12402,4929,140923,0.0,0.0,0.0,5449,695,0.0,0.0,0.0
17049,6744,197756,0.0,0.0,0.0,7113,1090,0.0,0.0,0.0
19056,8449,252952,0.0,0.0,0.0,8986,1393,0.0,0.0,0.0
12363,4847,145678,0.0,0.0,0.0,5188,984,0.0,0.0,0.0
162642,64077,1859023,0.0,0.0,0.0,57663,6926,0.0,0.0,0.0
89201,34509,1413716,0.0,0.0,0.0,33264,5825,0.0,0.0,0.0
42794,17614,437833,0.0,0.0,0.0,19271,3718,0.0,0.0,0.0
9424,3676,107767,0.0,0.0,0.0,3191,470,0.0,0.0,0.0
44332,16333,484644,0.0,0.0,0.0,12799,1806,0.0,0.0,0.0
44002,19068,561018,0.0,0.0,0.0,17000,2130,0.0,0.0,0.0
75674,29848,858446,0.0,0.0,0.0,26600,3764,0.0,0.0,0.0
9295,3865,175496,0.0,0.0,0.0,3426,391,0.0,0.0,0.0
6265,2559,90814,0.0,0.0,0.0,3052,540,0.0,0.0,0.0
99478,37150,1389810,0.0,0.0,0.0,25208,4397,0.0,0.0,0.0
13982,5838,119326,0.0,0.0,0.0,7276,1121,0.0,0.0,0.0
7831,3242,147269,0.0,0.0,0.0,3078,254,0.0,0.0,0.0
77422,29077,854497,0.0,0.0,0.0,25641,2938,0.0,0.0,0.0
7139,2933,167830,0.0,0.0,0.0,2461,326,0.0,0.0,0.0
221939,87217,3145220,0.0,0.0,0.0,58296,7403,0.0,0.0,0.0
20743,7951,252482,0.0,0.0,0.0,6275,848,0.0,0.0,0.0
75990,29722,951307,0.0,0.0,0.0,21655,3091,0.0,0.0,0.0
17601,6554,284107,0.0,0.0,0.0,5838,801,0.0,0.0,0.0
24696,9831,265515,0.0,0.0,0.0,11952,1793,0.0,0.0,0.0
7883,3271,92357,0.0,0.0,0.0,3483,421,0.0,0.0,0.0
16777,6524,119332,0.0,0.0,0.0,8721,1304,0.0,0.0,0.0
8433,3214,102321,0.0,0.0,0.0,3471,352,0.0,0.0,0.0
12892,3839,117905,0.0,0.0,0.0,3130,398,0.0,0.0,0.0
15657,6338,167436,7.398689097999999,3.0171958969999997,0.554832405,6913,1008,0.04725483233058695,0.0192705875774414,0.05504289732142857
13684,5587,110503,0.0,0.0,0.0,7082,910,0.0,0.0,0.0
31953,12837,396435,0.0,0.0,0.0,17223,3481,0.0,0.0,0.0
101492,39170,1010870,0.0,0.0,0.0,33285,4744,0.0,0.0,0.0
15222,6250,274473,0.0,0.0,0.0,5227,792,0.0,0.0,0.0
6738,2674,103409,0.0,0.0,0.0,2810,293,0.0,0.0,0.0
275174,114244,3128844,0.0,0.0,0.0,110782,14489,0.0,0.0,0.0
10261,4204,194443,0.0,0.0,0.0,4451,647,0.0,0.0,0.0
8957,3669,146569,0.0,0.0,0.0,3943,486,0.0,0.0,0.0
22272,9405,298193,0.0,0.0,0.0,8976,1669,0.0,0.0,0.0
9627,4371,120139,0.0,0.0,0.0,4560,675,0.0,0.0,0.0
4912,2133,155979,902.53008228,326.31045789399997,26.50071642,1686,199,18.373983759771985,6.643128214454396,13.316942924623115
10144,3981,161560,0.0,0.0,0.0,3736,500,0.0,0.0,0.0
40400,16192,343184,0.0,0.0,0.0,19539,3366,0.0,0.0,0.0
10630,4378,172800,0.0,0.0,0.0,4794,960,0.0,0.0,0.0
674158,274804,11766568,0.0,0.0,0.0,246853,39105,0.0,0.0,0.0
117404,45639,1121811,0.0,0.0,0.0,48240,7635,0.0,0.0,0.0
218733,81700,2735509,0.0,0.0,0.0,60416,9821,0.0,0.0,0.0
52595,19311,501321,0.0,0.0,0.0,19090,2414,0.0,0.0,0.0
4131,1708,93438,0.0,0.0,0.0,1877,232,0.0,0.0,0.0
35571,14081,256799,131.32216640000001,69.5235,4.7382088730000005,16704,2636,0.36918322903488804,0.1954499451800624,0.17974995724582704
33381,13022,450945,0.0,0.0,0.0,9520,1552,0.0,0.0,0.0
38634,14869,340165,0.0,0.0,0.0,17060,2852,0.0,0.0,0.0
10211,3874,208668,70.02516336,34.89362601,1.412426674,3718,455,0.6857816409754186,0.34172584477524237,0.3104234448351648
52566,18906,418975,0.0,0.0,0.0,17824,2669,0.0,0.0,0.0
12761,5299,250063,0.0,0.0,0.0,5351,496,0.0,0.0,0.0
15195,5871,274808,0.0,0.0,0.0,5299,663,0.0,0.0,0.0
15566,6412,253431,0.0,0.0,0.0,6409,727,0.0,0.0,0.0
12226,4898,128857,0.0,0.0,0.0,6224,820,0.0,0.0,0.0
9176,3705,154225,0.0,0.0,0.0,3660,450,0.0,0.0,0.0
28781,11377,411349,0.0,0.0,0.0,10533,1563,0.0,0.0,0.0
23083,8404,178510,0.0,0.0,0.0,11573,1512,0.0,0.0,0.0
3785,1560,96851,1965.1281833999997,862.0418651,110.34059953,1644,189,51.91884236195507,22.775214401585206,58.3812695925926
24748,9917,228808,0.0,0.0,0.0,11237,1698,0.0,0.0,0.0
14358,5180,149962,0.0,0.0,0.0,7910,1777,0.0,0.0,0.0
15607,5532,227026,0.0,0.0,0.0,4738,730,0.0,0.0,0.0
8840,3638,153517,0.0,0.0,0.0,3348,341,0.0,0.0,0.0
12236,4868,194089,0.0,0.0,0.0,4950,874,0.0,0.0,0.0
20565,8450,220606,0.0,0.0,0.0,10186,1398,0.0,0.0,0.0
18956,7742,246506,0.0,0.0,0.0,9136,1879,0.0,0.0,0.0
58114,22021,635848,0.0,0.0,0.0,23161,2551,0.0,0.0,0.0
23370,8545,271173,0.0,0.0,0.0,9327,947,0.0,0.0,0.0
10881,4527,115168,0.0,0.0,0.0,5783,940,0.0,0.0,0.0
13878,5328,253986,0.0,0.0,0.0,4000,397,0.0,0.0,0.0
9723,4194,77331,0.0,0.0,0.0,4789,993,0.0,0.0,0.0
18296,7350,242302,0.0,0.0,0.0,9133,2088,0.0,0.0,0.0
18971,7357,305798,0.0,0.0,0.0,5947,768,0.0,0.0,0.0
42201,16428,525169,0.0,0.0,0.0,18674,2612,0.0,0.0,0.0
45156,17564,539064,0.0,0.0,0.0,18594,1933,0.0,0.0,0.0
18516,6560,257647,0.0,0.0,0.0,6880,1070,0.0,0.0,0.0
89322,36103,1653346,0.0,0.0,0.0,18855,2248,0.0,0.0,0.0
31137,11677,191605,0.0,0.0,0.0,13929,2262,0.0,0.0,0.0
52274,16004,493265,0.0,0.0,0.0,16420,2114,0.0,0.0,0.0
4979,2132,88853,0.0,0.0,0.0,2055,358,0.0,0.0,0.0
10167,4091,164541,0.0,0.0,0.0,3013,333,0.0,0.0,0.0
25414,9342,313064,0.0,0.0,0.0,10181,1386,0.0,0.0,0.0
23494,8957,243790,0.0,0.0,0.0,7413,1035,0.0,0.0,0.0
